"No.","Time","Source","Destination","Protocol","Length","Info"
"1","","118.138.122.172","52.123.225.194","TCP","54","27053  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1024 Len=0"
"2","0.010338800","52.123.225.194","118.138.122.172","TCP","54","443  >  27053 [FIN, ACK] Seq=1 Ack=2 Win=255 Len=0"
"3","0.000071400","118.138.122.172","52.123.225.194","TCP","54","27053  >  443 [ACK] Seq=2 Ack=2 Win=1024 Len=0"
"4","1.017252300","142.250.207.14","118.138.122.172","UDP","79","443  >  59387 Len=37"
"5","0.009475700","118.138.122.172","72.153.5.96","TCP","66","31954  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"6","0.004696900","118.138.122.172","142.250.207.14","UDP","75","59387  >  443 Len=33"
"7","0.019958300","118.138.122.172","72.153.5.96","TCP","66","31955  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"8","0.214256400","72.153.5.96","118.138.122.172","TCP","66","443  >  31955 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1250 WS=256 SACK_PERM"
"9","0.000130600","118.138.122.172","72.153.5.96","TCP","54","31955  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"10","0.001581600","118.138.122.172","72.153.5.96","TLSv1.2","274","Client Hello (SNI=array502.prod.do.dsp.mp.microsoft.com)"
"11","0.026957200","72.153.5.96","118.138.122.172","TCP","66","443  >  31954 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1250 WS=256 SACK_PERM"
"12","0.000116700","118.138.122.172","72.153.5.96","TCP","54","31954  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"13","0.005051500","118.138.122.172","72.153.5.96","TLSv1.2","274","Client Hello (SNI=array502.prod.do.dsp.mp.microsoft.com)"
"14","0.183173300","72.153.5.96","118.138.122.172","TCP","1304","443  >  31955 [ACK] Seq=1 Ack=221 Win=4194560 Len=1250 [TCP PDU reassembled in 15]"
"15","0.000000000","72.153.5.96","118.138.122.172","TLSv1.2","1235","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"16","0.000128000","118.138.122.172","72.153.5.96","TCP","54","31955  >  443 [ACK] Seq=221 Ack=2432 Win=65280 Len=0"
"17","0.015255200","118.138.122.172","72.153.5.96","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"18","0.069332700","72.153.5.96","118.138.122.172","TCP","1304","443  >  31954 [ACK] Seq=1 Ack=221 Win=4194560 Len=1250 [TCP PDU reassembled in 19]"
"19","0.000000000","72.153.5.96","118.138.122.172","TLSv1.2","1235","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"20","0.000133400","118.138.122.172","72.153.5.96","TCP","54","31954  >  443 [ACK] Seq=221 Ack=2432 Win=65280 Len=0"
"21","0.006701500","118.138.122.172","72.153.5.96","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"22","0.138701800","72.153.5.96","118.138.122.172","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"23","0.000000000","72.153.5.96","118.138.122.172","TLSv1.2","123","Application Data"
"24","0.000116600","118.138.122.172","72.153.5.96","TCP","54","31955  >  443 [ACK] Seq=379 Ack=2552 Win=65280 Len=0"
"25","0.003346100","118.138.122.172","72.153.5.96","TLSv1.2","141","Application Data"
"26","0.000141500","118.138.122.172","72.153.5.96","TLSv1.2","204","Application Data"
"27","0.000220800","118.138.122.172","72.153.5.96","TLSv1.2","92","Application Data"
"28","0.000088900","118.138.122.172","72.153.5.96","TLSv1.2","703","Application Data"
"29","0.125284900","72.153.5.96","118.138.122.172","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"30","0.000000000","72.153.5.96","118.138.122.172","TLSv1.2","123","Application Data"
"31","0.000118500","118.138.122.172","72.153.5.96","TCP","54","31954  >  443 [ACK] Seq=379 Ack=2552 Win=65280 Len=0"
"32","0.011581400","118.138.122.172","72.153.5.96","TLSv1.2","141","Application Data"
"33","0.000122600","118.138.122.172","72.153.5.96","TLSv1.2","205","Application Data"
"34","0.000198500","118.138.122.172","72.153.5.96","TLSv1.2","92","Application Data"
"35","0.000128000","118.138.122.172","72.153.5.96","TLSv1.2","707","Application Data"
"36","0.100798000","72.153.5.96","118.138.122.172","TLSv1.2","92","Application Data"
"37","0.000000000","72.153.5.96","118.138.122.172","TCP","54","443  >  31955 [ACK] Seq=2590 Ack=654 Win=4194304 Len=0"
"38","0.000000000","72.153.5.96","118.138.122.172","TCP","54","443  >  31955 [ACK] Seq=2590 Ack=1303 Win=4194816 Len=0"
"39","0.054647800","118.138.122.172","72.153.5.96","TCP","54","31955  >  443 [ACK] Seq=1303 Ack=2590 Win=65280 Len=0"
"40","0.112271100","72.153.5.96","118.138.122.172","TLSv1.2","92","Application Data"
"41","0.000000000","72.153.5.96","118.138.122.172","TCP","54","443  >  31954 [ACK] Seq=2552 Ack=617 Win=4194304 Len=0"
"42","0.000000000","72.153.5.96","118.138.122.172","TCP","54","443  >  31954 [ACK] Seq=2590 Ack=1308 Win=4194816 Len=0"
"43","0.000120400","118.138.122.172","72.153.5.96","TCP","54","31954  >  443 [ACK] Seq=1308 Ack=2590 Win=65280 Len=0"
"44","0.127349000","72.153.5.96","118.138.122.172","TLSv1.2","524","Application Data"
"45","0.042041300","118.138.122.172","72.153.5.96","TCP","54","31955  >  443 [ACK] Seq=1303 Ack=3060 Win=64768 Len=0"
"46","0.096958200","72.153.5.96","118.138.122.172","TLSv1.2","524","Application Data"
"47","0.044022500","118.138.122.172","72.153.5.96","TCP","54","31954  >  443 [ACK] Seq=1308 Ack=3060 Win=64768 Len=0"
"48","1.612218200","118.138.122.172","142.251.222.229","TCP","55","40488  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"49","0.057535600","142.251.222.229","118.138.122.172","TCP","66","443  >  40488 [ACK] Seq=1 Ack=2 Win=1029 Len=0 SLE=1 SRE=2"
"50","1.488164900","118.138.122.172","151.101.82.172","TCP","54","5892  >  80 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"51","0.007425400","151.101.82.172","118.138.122.172","TCP","54","80  >  5892 [ACK] Seq=1 Ack=2 Win=288 Len=0"
"52","0.000000000","151.101.82.172","118.138.122.172","TCP","54","80  >  5892 [FIN, ACK] Seq=1 Ack=2 Win=288 Len=0"
"53","0.000062700","118.138.122.172","151.101.82.172","TCP","54","5892  >  80 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"54","0.975086600","118.138.122.172","142.250.195.106","UDP","71","50514  >  443 Len=29"
"55","0.027694700","142.250.195.106","118.138.122.172","UDP","67","443  >  50514 Len=25"
"56","1.285713200","20.190.142.172","118.138.122.172","TCP","54","443  >  18332 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"57","0.122656000","118.138.122.172","20.189.173.3","TCP","54","29206  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
"58","0.000887400","118.138.122.172","20.189.173.3","TCP","66","31956  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"59","0.166821200","20.189.173.3","118.138.122.172","TCP","66","443  >  31956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1250 WS=256 SACK_PERM"
"60","0.000000000","20.189.173.3","118.138.122.172","TCP","54","443  >  29206 [FIN, ACK] Seq=1 Ack=2 Win=16386 Len=0"
"61","0.000130700","118.138.122.172","20.189.173.3","TCP","54","29206  >  443 [ACK] Seq=2 Ack=2 Win=1021 Len=0"
"62","0.000033200","118.138.122.172","20.189.173.3","TCP","54","31956  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"63","0.002786500","118.138.122.172","20.189.173.3","TLSv1.3","611","Client Hello (SNI=self.events.data.microsoft.com)"
"64","0.168397200","20.189.173.3","118.138.122.172","TLSv1.3","1304","Server Hello, Change Cipher Spec"
"65","0.000000000","20.189.173.3","118.138.122.172","TCP","1304","443  >  31956 [ACK] Seq=1251 Ack=558 Win=4194304 Len=1250 [TCP PDU reassembled in 69]"
"66","0.000000000","20.189.173.3","118.138.122.172","TCP","1304","443  >  31956 [ACK] Seq=2501 Ack=558 Win=4194304 Len=1250 [TCP PDU reassembled in 69]"
"67","0.000000000","20.189.173.3","118.138.122.172","TCP","1304","443  >  31956 [ACK] Seq=3751 Ack=558 Win=4194304 Len=1250 [TCP PDU reassembled in 69]"
"68","0.000000000","20.189.173.3","118.138.122.172","TCP","1304","443  >  31956 [ACK] Seq=5001 Ack=558 Win=4194304 Len=1250 [TCP PDU reassembled in 69]"
"69","0.000000000","20.189.173.3","118.138.122.172","TLSv1.3","59","Application Data"
"70","0.000127200","118.138.122.172","20.189.173.3","TCP","54","31956  >  443 [ACK] Seq=558 Ack=6256 Win=262144 Len=0"
"71","0.004988100","118.138.122.172","20.189.173.3","TLSv1.3","134","Change Cipher Spec, Application Data"
"72","0.000280000","118.138.122.172","20.189.173.3","TLSv1.3","1082","Application Data"
"73","0.000476100","118.138.122.172","142.250.207.3","QUIC","1292","Initial, DCID=3352c23dd7f889e4, PKN: 1, PING, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PING, PING, PING, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO"
"74","0.000160000","118.138.122.172","142.250.207.3","QUIC","1292","Initial, DCID=3352c23dd7f889e4, PKN: 2, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO"
"75","0.000422400","118.138.122.172","142.250.207.3","QUIC","117","0-RTT, DCID=3352c23dd7f889e4"
"76","0.000577400","118.138.122.172","142.250.207.3","QUIC","952","0-RTT, DCID=3352c23dd7f889e4"
"77","0.021591800","142.250.207.3","118.138.122.172","QUIC","82","Initial, SCID=f352c23dd7f889e4, PKN: 1, ACK"
"78","0.000000000","142.250.207.3","118.138.122.172","QUIC","1292","Initial, SCID=f352c23dd7f889e4, PKN: 2, ACK, PADDING"
"79","0.028333100","118.138.122.172","142.250.207.3","QUIC","1292","Initial, DCID=f352c23dd7f889e4, PKN: 6, PADDING, PING, PADDING"
"80","0.020661100","142.250.207.3","118.138.122.172","QUIC","1292","Initial, SCID=f352c23dd7f889e4, PKN: 3, ACK, PADDING"
"81","0.043272200","142.250.207.3","118.138.122.172","QUIC","1292","Initial, SCID=f352c23dd7f889e4, PKN: 4, CRYPTO, PADDING"
"82","0.000000000","142.250.207.3","118.138.122.172","QUIC","324","Protected Payload (KP0)"
"83","0.000000000","142.250.207.3","118.138.122.172","QUIC","986","Protected Payload (KP0)"
"84","0.000000000","142.250.207.3","118.138.122.172","QUIC","67","Protected Payload (KP0)"
"85","0.001078400","118.138.122.172","142.250.207.3","QUIC","120","Handshake, DCID=f352c23dd7f889e4"
"86","0.000775100","118.138.122.172","142.250.207.3","QUIC","73","Protected Payload (KP0), DCID=f352c23dd7f889e4"
"87","0.020916200","142.250.207.3","118.138.122.172","QUIC","162","Protected Payload (KP0)"
"88","0.000000000","142.250.207.3","118.138.122.172","QUIC","64","Protected Payload (KP0)"
"89","0.006699600","118.138.122.172","142.250.207.3","QUIC","73","Protected Payload (KP0), DCID=f352c23dd7f889e4"
"90","0.022954500","20.189.173.3","118.138.122.172","TCP","54","443  >  31956 [ACK] Seq=6256 Ack=1666 Win=4194816 Len=0"
"91","0.000000000","20.189.173.3","118.138.122.172","TLSv1.3","157","Application Data"
"92","0.000000000","20.189.173.3","118.138.122.172","TLSv1.3","501","Application Data"
"93","0.000093600","118.138.122.172","20.189.173.3","TCP","54","31956  >  443 [ACK] Seq=1666 Ack=6806 Win=261376 Len=0"
"94","0.167672100","118.138.122.172","142.251.222.238","UDP","71","61856  >  443 Len=29"
"95","0.029915500","142.251.222.238","118.138.122.172","UDP","68","443  >  61856 Len=26"
"96","0.045306700","142.250.207.3","118.138.122.172","QUIC","559","Protected Payload (KP0)"
"97","0.000000000","142.250.207.3","118.138.122.172","QUIC","64","Protected Payload (KP0)"
"98","0.000496400","118.138.122.172","142.250.207.3","QUIC","77","Protected Payload (KP0), DCID=f352c23dd7f889e4"
"99","0.019591000","142.250.207.3","118.138.122.172","QUIC","65","Protected Payload (KP0)"
"100","0.126363900","118.138.122.172","104.18.3.201","TLSv1.2","117","Application Data"
"101","0.029113800","118.138.122.172","130.194.1.99","DNS","72","Standard query 0x0234 HTTPS www.bing.com"
"102","0.000467400","118.138.122.172","130.194.1.99","DNS","72","Standard query 0xa4cf A www.bing.com"
"103","0.011965100","130.194.1.99","118.138.122.172","DNS","277","Standard query response 0x0234 HTTPS www.bing.com CNAME www-www.bing.com.trafficmanager.net CNAME www.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net SOA n0dscx.akamaiedge.net"
"104","0.000000000","130.194.1.99","118.138.122.172","DNS","231","Standard query response 0xa4cf A www.bing.com CNAME www-www.bing.com.trafficmanager.net CNAME www.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net A 104.77.174.129 A 104.77.174.144"
"105","0.004038200","118.138.122.172","104.77.174.129","QUIC","1292","Initial, DCID=f7bb0065b9c43bbf, PKN: 1, PADDING, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING"
"106","0.000292200","118.138.122.172","104.77.174.129","QUIC","1292","Initial, DCID=f7bb0065b9c43bbf, PKN: 2, PING, PADDING, PING, PADDING, PING, PADDING, PING, PADDING, PING, PING, PING, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO"
"107","0.003616700","104.18.3.201","118.138.122.172","TCP","54","443  >  31844 [ACK] Seq=1 Ack=64 Win=16 Len=0"
"108","0.006834200","104.77.174.129","118.138.122.172","QUIC","82","Initial, SCID=075edd056c417227, PKN: 1, ACK"
"109","0.000000000","104.77.174.129","118.138.122.172","QUIC","1292","Initial, SCID=075edd056c417227, PKN: 2, ACK, PADDING"
"110","0.000000000","104.77.174.129","118.138.122.172","QUIC","1292","Initial, SCID=075edd056c417227, PKN: 3, CRYPTO, PADDING"
"111","0.000000000","104.77.174.129","118.138.122.172","QUIC","301","Handshake, SCID=075edd056c417227"
"112","0.002078000","118.138.122.172","104.77.174.129","QUIC","1292","Protected Payload (KP0), DCID=075edd056c417227"
"113","0.000259900","118.138.122.172","104.77.174.129","QUIC","111","Protected Payload (KP0), DCID=075edd056c417227"
"114","0.008016000","104.77.174.129","118.138.122.172","QUIC","345","Protected Payload (KP0)"
"115","0.000000000","104.77.174.129","118.138.122.172","QUIC","100","Protected Payload (KP0)"
"116","0.000000000","104.77.174.129","118.138.122.172","QUIC","63","Protected Payload (KP0)"
"117","0.000000000","104.77.174.129","118.138.122.172","QUIC","112","Protected Payload (KP0)"
"118","0.000500600","118.138.122.172","104.77.174.129","QUIC","73","Protected Payload (KP0), DCID=075edd056c417227"
"119","0.000156500","118.138.122.172","104.77.174.129","QUIC","73","Protected Payload (KP0), DCID=075edd056c417227"
"120","0.006934600","104.77.174.129","118.138.122.172","QUIC","67","Protected Payload (KP0)"
"121","0.254857200","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"122","0.010566900","104.77.174.129","118.138.122.172","QUIC","67","Protected Payload (KP0)"
"123","0.012298900","172.64.148.235","118.138.122.172","TLSv1.2","78","Application Data"
"124","0.000274000","118.138.122.172","172.64.148.235","TLSv1.2","82","Application Data"
"125","0.011781900","172.64.148.235","118.138.122.172","TCP","54","443  >  21961 [ACK] Seq=25 Ack=29 Win=16 Len=0"
"126","0.183947900","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"127","0.033162600","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"128","0.217664400","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"129","0.033394500","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"130","0.125263800","118.138.122.172","104.18.3.201","TLSv1.2","120","Application Data"
"131","0.008562800","118.138.122.172","104.18.3.201","TLSv1.2","133","Application Data"
"132","0.000812100","118.138.122.172","104.18.3.201","TLSv1.2","131","Application Data"
"133","0.005552800","104.18.3.201","118.138.122.172","TCP","54","443  >  31844 [ACK] Seq=1 Ack=130 Win=16 Len=0"
"134","0.000000000","104.18.3.201","118.138.122.172","TCP","54","443  >  31844 [ACK] Seq=1 Ack=209 Win=16 Len=0"
"135","0.000000000","104.18.3.201","118.138.122.172","TCP","54","443  >  31844 [ACK] Seq=1 Ack=286 Win=16 Len=0"
"136","0.004902600","118.138.122.172","130.194.7.99","TCP","66","2713  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"137","0.000243200","118.138.122.172","130.194.7.99","TCP","66","19930  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"138","0.007087600","104.18.3.201","118.138.122.172","TLSv1.2","257","Application Data"
"139","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  2713 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"140","0.000000000","130.194.7.99","118.138.122.172","TCP","66","53  >  19930 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1250 SACK_PERM WS=128"
"141","0.000144000","118.138.122.172","130.194.7.99","TCP","54","2713  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"142","0.000023100","118.138.122.172","130.194.7.99","TCP","54","19930  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"143","0.000360000","118.138.122.172","130.194.7.99","TCP","56","19930  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 144]"
"144","0.000050500","118.138.122.172","130.194.7.99","DNS","82","Standard query 0x184d A edstem.org"
"145","0.000045600","118.138.122.172","130.194.7.99","TCP","56","2713  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 146]"
"146","0.000017200","118.138.122.172","130.194.7.99","DNS","82","Standard query 0x254e HTTPS edstem.org"
"147","0.004537700","104.18.3.201","118.138.122.172","TLSv1.2","122","Application Data"
"148","0.000000000","104.18.3.201","118.138.122.172","TLSv1.2","122","Application Data"
"149","0.000000000","130.194.7.99","118.138.122.172","TCP","54","53  >  2713 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"150","0.000000000","130.194.7.99","118.138.122.172","TCP","54","53  >  19930 [ACK] Seq=1 Ack=3 Win=29312 Len=0"
"151","0.000000000","130.194.7.99","118.138.122.172","TCP","54","53  >  2713 [ACK] Seq=1 Ack=31 Win=29312 Len=0"
"152","0.000000000","130.194.7.99","118.138.122.172","TCP","54","53  >  19930 [ACK] Seq=1 Ack=31 Win=29312 Len=0"
"153","0.000153900","118.138.122.172","104.18.3.201","TCP","54","31844  >  443 [ACK] Seq=286 Ack=340 Win=252 Len=0"
"154","0.002694000","130.194.7.99","118.138.122.172","DNS","160","Standard query response 0x254e HTTPS edstem.org SOA elle.ns.cloudflare.com"
"155","0.000000000","130.194.7.99","118.138.122.172","DNS","116","Standard query response 0x184d A edstem.org A 104.18.2.201 A 104.18.3.201"
"156","0.000328700","118.138.122.172","130.194.7.99","TCP","54","2713  >  53 [FIN, ACK] Seq=31 Ack=107 Win=65280 Len=0"
"157","0.000342400","118.138.122.172","130.194.7.99","TCP","54","19930  >  53 [FIN, ACK] Seq=31 Ack=63 Win=65280 Len=0"
"158","0.000475500","118.138.122.172","104.18.2.201","QUIC","1292","Initial, DCID=315e3b2ff0124f3a, PKN: 1, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, PING, PING, PING, CRYPTO"
"159","0.000060500","118.138.122.172","104.18.2.201","QUIC","1292","Initial, DCID=315e3b2ff0124f3a, PKN: 2, PING, PING, PING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO"
"160","0.005028100","130.194.7.99","118.138.122.172","TCP","54","53  >  2713 [FIN, ACK] Seq=107 Ack=32 Win=29312 Len=0"
"161","0.000000000","130.194.7.99","118.138.122.172","TCP","54","53  >  19930 [FIN, ACK] Seq=63 Ack=32 Win=29312 Len=0"
"162","0.000116500","118.138.122.172","130.194.7.99","TCP","54","2713  >  53 [ACK] Seq=32 Ack=108 Win=65280 Len=0"
"163","0.000064000","118.138.122.172","130.194.7.99","TCP","54","19930  >  53 [ACK] Seq=32 Ack=64 Win=65280 Len=0"
"164","0.003410600","104.18.2.201","118.138.122.172","QUIC","1242","Initial, SCID=0161a4fbdbdde56037620afb96dddab8e5523999, PKN: 0, ACK"
"165","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Initial, SCID=0161a4fbdbdde56037620afb96dddab8e5523999, PKN: 1, ACK, CRYPTO"
"166","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Handshake, SCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"167","0.001112500","118.138.122.172","104.18.2.201","QUIC","1292","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"168","0.000292700","118.138.122.172","104.18.2.201","QUIC","665","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"169","0.008062000","104.18.2.201","118.138.122.172","QUIC","528","Protected Payload (KP0)"
"170","0.000000000","104.18.2.201","118.138.122.172","QUIC","66","Protected Payload (KP0)"
"171","0.000000000","104.18.2.201","118.138.122.172","QUIC","66","Protected Payload (KP0)"
"172","0.000000000","104.18.2.201","118.138.122.172","QUIC","91","Protected Payload (KP0)"
"173","0.000530200","118.138.122.172","104.18.2.201","QUIC","86","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"174","0.000077300","118.138.122.172","104.18.2.201","QUIC","89","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"175","0.006721400","104.18.2.201","118.138.122.172","QUIC","70","Protected Payload (KP0)"
"176","0.025731700","104.18.2.201","118.138.122.172","QUIC","742","Protected Payload (KP0)"
"177","0.000732000","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"178","0.005385300","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"179","0.032961700","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"180","0.222216800","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"181","0.033716900","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"182","0.216407300","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"183","0.032221500","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"184","0.164412900","118.138.122.172","104.18.3.201","TLSv1.2","129","Application Data"
"185","0.027319100","118.138.122.172","104.18.2.201","QUIC","671","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"186","0.001768600","104.18.3.201","118.138.122.172","TLSv1.2","183","Application Data"
"187","0.009709300","104.18.2.201","118.138.122.172","QUIC","66","Protected Payload (KP0)"
"188","0.021230900","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"189","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"190","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"191","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"192","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"193","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"194","0.000000000","104.18.2.201","118.138.122.172","QUIC","827","Protected Payload (KP0)"
"195","0.000534000","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"196","0.000058400","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"197","0.000030100","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"198","0.009984300","118.138.122.172","104.18.3.201","TCP","54","31844  >  443 [ACK] Seq=361 Ack=469 Win=252 Len=0"
"199","0.000500700","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"200","0.000000000","104.18.2.201","118.138.122.172","QUIC","816","Protected Payload (KP0)"
"201","0.000000000","104.18.2.201","118.138.122.172","QUIC","569","Protected Payload (KP0)"
"202","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"203","0.000000000","104.18.2.201","118.138.122.172","QUIC","1242","Protected Payload (KP0)"
"204","0.000000000","104.18.2.201","118.138.122.172","QUIC","174","Protected Payload (KP0)"
"205","0.000000000","104.18.2.201","118.138.122.172","QUIC","581","Protected Payload (KP0)"
"206","0.000000000","104.18.2.201","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"207","0.000588600","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"208","0.000191200","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"209","0.000139200","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"210","0.000146400","118.138.122.172","104.18.2.201","QUIC","85","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"211","0.030642000","118.138.122.172","104.18.2.201","QUIC","86","Protected Payload (KP0), DCID=0161a4fbdbdde56037620afb96dddab8e5523999"
"212","0.143312100","118.138.122.172","142.250.195.234","UDP","71","63273  >  443 Len=29"
"213","0.016139900","118.138.122.172","104.77.174.129","QUIC","71","Protected Payload (KP0), DCID=075edd056c417227"
"214","0.009287800","142.250.195.234","118.138.122.172","UDP","67","443  >  63273 Len=25"
"215","0.023821500","104.77.174.129","118.138.122.172","QUIC","68","Protected Payload (KP0)"
"216","0.000000000","104.77.174.129","118.138.122.172","QUIC","1494","Protected Payload (KP0)"
"217","0.028868500","118.138.122.172","104.77.174.129","QUIC","74","Protected Payload (KP0), DCID=075edd056c417227"
"218","0.078859700","118.138.122.172","104.18.3.201","TLSv1.2","121","Application Data"
"219","0.008119700","118.138.122.172","104.18.3.201","TLSv1.2","132","Application Data"
"220","0.007289900","104.18.3.201","118.138.122.172","TCP","54","443  >  31844 [ACK] Seq=469 Ack=506 Win=16 Len=0"
"221","0.015015400","104.18.3.201","118.138.122.172","TLSv1.2","257","Application Data"
"222","0.003163300","104.18.3.201","118.138.122.172","TLSv1.2","123","Application Data"
"223","0.000221100","118.138.122.172","104.18.3.201","TCP","54","31844  >  443 [ACK] Seq=506 Ack=741 Win=255 Len=0"
"224","0.017953600","20.99.186.246","118.138.122.172","TCP","54","443  >  18331 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"225","0.406209200","118.138.122.172","104.18.3.201","TLSv1.2","130","Application Data"
"226","0.031606700","104.18.3.201","118.138.122.172","TLSv1.2","184","Application Data"
